customer_id,customer_name,email,registration_date,customer_type
1663,Brandon Rodriguez,jonathan24@example.net,2023-02-09,REGULAR
1664,Cody Arnold,carrkevin@example.com,2022-10-19,REGULAR
1665,Andres Patterson,hartlynn@example.org,2025-03-12,REGULAR
1666,Samuel Moore,matthew78@example.net,2023-12-02,REGULAR
1667,Laura Stuart,connerbonnie@example.net,2021-09-29,REGULAR
1668,Nicholas Bird,tchambers@example.com,2022-03-14,REGULAR
1669,Kelly Odonnell,jonespatrickexample.org,2024-04-15,REGULAR
1670,Wayne Novak,jacob74@example.com,2022-12-22,REGULAR
1671,Alexis Brown,stevensmith@example.org,2025-02-02,REGULAR
1672,Jesse Griffin,sarahrice@example.org,2026-06-25,PREMIUM
1673,Kathy Roberts,gharrington@example.com,2024-09-27,REGULAR
1674,Daniel Ramos,daniel77@example.org,2022-06-14,REGULAR
1675,Debbie Taylor,kathy21@example.net,2025-03-14,REGULAR
1676,Ryan Lane,lisa42@example.com,2025-07-22,REGULAR
1677,Kyle Ruiz DDS,wdavis@example.org,2023-12-09,REGULAR
1678,Patricia Walker,kelleyheidi@example.com,2025-12-18,REGULAR
1679,Briana Chandler,kellygina@example.org,2023-04-09,VIP
1680,Michael Garcia,klong,2025-05-23,VIP
1681,Gregory Sanders,tracisnyder@example.net,2022-12-03,REGULAR
1682,Thomas Bauer,victoria15@example.net,2024-12-27,PREMIUM
1683,Daniel Strickland,johnsonjennifer@example.org,2021-10-24,REGULAR
1684,Jennifer Anderson,douglaskristina@example.net,2022-07-09,REGULAR
1685,Jessica Kim,fsilva@example.net,2026-03-06,VIP
1686,Jeffrey Calhoun,ewinters@example.org,2026-04-18,VIP
1687,Veronica Becker,johndiaz@example.org,2025-07-20,REGULAR
1688,Henry Lin,klynch@example.com,2025-07-17,VIP
1689,Erin Wyatt,smithjessica@example.net,2022-07-09,REGULAR
1690,Christian Garcia,lindsey07@example.org,2022-11-05,PREMIUM
1691,Andrea Gutierrez,thorntoncatherine@example.com,2026-06-01,VIP
1692,Gabriel Sawyer,crystalwilliams@,2023-05-17,REGULAR
1693,Jeffrey Taylor,suzannewelch@example.org,2025-08-29,REGULAR
1694,Samantha Roberts,susandixon@example.com,2025-11-05,PREMIUM
1695,Jonathan Knight,williamsutton@example.net,2024-04-21,PREMIUM
1696,Jeremy Phillips,mitchellwebb@example.com,2021-08-20,REGULAR
1697,Denise Austin,landryashley@example.org,2024-05-20,REGULAR
1698,David Nelson,sarawilliams@example.com,2021-09-27,REGULAR
1699,Julie Smith,igutierrez@example.com,2024-01-17,PREMIUM
1700,Heather Werner,peterclark@example.org,2025-01-28,PREMIUM
1701,Sierra Walker,eestrada@example.com,2025-04-06,REGULAR
1702,Patricia Hughes,rebecca56@example.org,2023-09-07,PREMIUM
1703,Kevin Allen,martinlisa@example.com,2022-11-11,REGULAR
1704,Kristin Macias,brandi64@example.org,2022-12-14,PREMIUM
1705,Gary Flowers,ronnie15@example.com,2023-10-29,REGULAR
1706,Christopher Hensley,derrick87@example.org,2025-06-15,REGULAR
1707,Antonio Gonzalez,hmatthews@example.com,2023-05-22,REGULAR
1708,Allison Scott,marie76@example.net,2023-10-12,REGULAR
1709,Victoria Petty,debbie93@example.com,2026-07-07,REGULAR
1710,Jennifer Williams,elizabethwoodexample.com,2023-12-21,REGULAR
1711,Lori Mitchell,burtonlori@example.net,2021-11-28,PREMIUM
1712,Cheryl Taylor,jasonaguilar@example.com,2023-11-14,PREMIUM
1713,Mary Day,alyssaguerrero@example.org,2025-01-20,PREMIUM
1714,David Holt,josephwilson@example.com,2022-12-28,REGULAR
1715,Jennifer Payne,brandon45@example.com,2026-04-06,PREMIUM
1716,Clayton Mendoza,tyleranderson@example.com,2024-06-06,REGULAR
1717,David Hines,lknight@example.org,2022-07-01,PREMIUM
1718,Erin Travis,stephen98@example.org,2022-08-31,REGULAR
1719,Terri Brown,nguyenkatherine@example.com,2021-11-04,PREMIUM
1720,Gavin Goodman,anthony63@example.net,2022-08-31,REGULAR
1721,David Green,kochraymond@example.net,2025-12-05,VIP
1722,John Perry,medinanancy@example.com,2023-10-28,REGULAR
1723,Anthony Henry,irichardson@,2023-01-11,REGULAR
1724,Kyle Frederick,qwatson@example.net,2023-01-09,REGULAR
1725,Nicole Pratt,jasonmendoza@example.org,2024-01-18,REGULAR
1726,William Romero,bauermichelle@example.org,2026-03-25,REGULAR
1727,Carolyn Vaughan,wwood@example.com,2021-07-12,VIP
1728,Sabrina Chandler,dcampbell@example.org,2021-12-16,REGULAR
1729,William Kelley,deborah77@example.com,2024-02-24,REGULAR
1730,Alice Cross,adamsleslie,2021-10-10,REGULAR
1731,Jessica Carter,bgonzales@example.org,2021-09-27,REGULAR
1732,Hannah Gallagher,brendajohnson@example.net,2023-11-07,REGULAR
1733,Brandon Durham,lloydjennifer@example.com,2024-01-28,REGULAR
1734,Cynthia Sampson,gclayton@example.org,2023-04-03,REGULAR
1735,Stephanie Burton,jessica36@example.com,2025-10-13,REGULAR
1736,Kenneth Garcia,brettfrank@example.com,2022-05-09,REGULAR
1737,Mark Ibarra,anthony35@example.net,2025-05-25,REGULAR
1738,Kendra Schwartz,gomezheather@example.net,2022-02-07,PREMIUM
1739,Crystal Ellis,chadfinley@example.net,2022-08-10,REGULAR
1740,Ann Smith,flopez@example.net,2022-07-14,REGULAR
1741,Kenneth Williams,greenpeggy@example.net,2026-06-13,REGULAR
1742,Renee Mitchell,panderson@example.net,2026-06-06,REGULAR
1743,Robert Bass,maryreid@example.net,2022-03-26,REGULAR
1744,Stephanie Howard,kyle35@example.org,2022-11-15,REGULAR
1745,Edward Leach,glendaarmstrong@example.com,2026-07-06,REGULAR
1746,Adrian Wiley,bonnie79@example.com,2022-02-14,REGULAR
1747,Peter Garcia,paulagraham@example.com,2022-10-07,REGULAR
1748,Adam Vargas,qjohnson@example.net,2022-02-22,PREMIUM
1749,Eric Simpson,cphillips@example.org,2025-08-24,REGULAR
1750,Jonathan Kelly,sprice@example.net,2024-09-07,REGULAR
1751,Julia Sanchez,shannonreynolds@example.net,2022-01-19,REGULAR
1752,John Ruiz MD,melissasanders@example.com,2024-11-04,REGULAR
1753,Kirsten Cervantes,stephanie80@example.org,2023-06-26,REGULAR
1754,Amanda Bennett,dfuller@example.org,2023-12-26,VIP
1755,John May,ngarcia@example.com,2025-01-13,REGULAR
1756,Derrick Hubbard,austin24@example.org,2025-07-07,REGULAR
1757,Andrew Johnson,wpitts@example.net,2023-01-06,REGULAR
1758,Adrian Young,hmann@example.net,2022-08-07,REGULAR
1759,Joan Phillips,walkertracy@example.org,2026-01-24,REGULAR
1760,Laurie Stewart,michael94@example.net,2026-01-06,REGULAR
1761,Erik Pena,nvasquez@example.org,2025-04-06,REGULAR
1762,Paula Daniel,wlane@example.net,2021-08-23,REGULAR
1763,Devin Bolton,jose29@example.com,2024-04-20,REGULAR
1764,Vanessa Shelton,wpatel@example.org,2022-10-13,VIP
1765,Timothy Jennings,joshua89@example.net,2026-03-29,REGULAR
1766,Kyle Wilson,tiffany78@example.com,2024-03-30,REGULAR
1767,Amber Smith,mcgrathnoah@example.net,2026-03-01,REGULAR
1768,Keith Campos,barry65@example.com,2026-01-26,REGULAR
1769,Tiffany Peters,ronald02@example.org,2022-06-18,PREMIUM
1770,Jose Byrd,hendersonpaul@example.org,2023-05-21,REGULAR
1771,Joshua Green,ashleyrussell@example.com,2021-12-23,REGULAR
1772,Deborah Berry,wilkinsscott@example.net,2025-07-20,REGULAR
1773,Lisa Davila,sharonrobinson@example.com,2022-02-04,REGULAR
1774,David Murphy,victoria35@example.org,2023-11-13,REGULAR
1775,Darren Torres,hubbardrobin@example.com,2026-02-21,REGULAR
1776,Ann Ramirez,georgevaughn@example.com,2024-04-02,REGULAR
1777,Brett English,juanmarshall@example.com,2024-10-27,REGULAR
1778,Scott Holloway,millerdavid@,2022-04-30,REGULAR
1779,Glen Delgado,traviswolf@example.com,2024-04-07,REGULAR
1780,David Travis,wilsonnicholas@example.org,2026-03-11,REGULAR
1781,James Black,kbanks@example.org,2023-09-30,REGULAR
1782,Robert Castro,kclark@example.net,2022-11-01,REGULAR
1783,Tammy Gonzalez,ijames@example.com,2021-07-16,REGULAR
1784,Melanie Morrison,josephcombs@example.org,2023-12-15,REGULAR
1785,Logan Diaz,ewatson@example.com,2024-12-28,VIP
1786,Erica Adams,dmcdaniel@example.org,2022-02-06,REGULAR
1787,Andrea Collins,jonessteven@example.net,2021-07-14,REGULAR
1788,Patrick Cunningham,whiteryan@example.net,2021-12-26,REGULAR
1789,Bradley Benson,estradamonica@example.net,2023-02-26,REGULAR
1790,Edward Gonzalez,cherylortiz@example.org,2025-07-30,REGULAR
1791,Michael Thompson,ginadeleon@example.org,2025-06-20,REGULAR
1792,Mr. David Baker,pweber@example.com,2023-07-15,REGULAR
1793,Steven Johnson,chad37@example.com,2026-01-23,REGULAR
1794,Michelle Boyd,gary26@example.net,2021-08-02,REGULAR
1795,Teresa Jackson,castrobrooke@example.com,2023-10-18,VIP
1796,Natalie Cherry,hturner@example.org,2026-06-20,REGULAR
1797,Rebecca Palmer,lroy@example.com,2025-05-11,REGULAR
1798,Stephanie Wade,ybenson@example.net,2022-07-08,REGULAR
1799,Leslie Clark,ztorres@example.com,2024-04-25,REGULAR
1800,Chad Walker,juliebartlett@example.org,2025-03-27,REGULAR
